nature,intent,drug,sex,state,age_group,n,year,pop,rate_ht,rate_ht_lcl,rate_ht_ucl,rate_m,rate_m_lcl,rate_m_ucl
Underlying,Accidental,Amphetamines,All,AUS,65-74,0,1999,1300015,0,0,0.2837567105281594,0,0,2.8375671052815936
Underlying,Accidental,Amphetamines,All,AUS,75-84,0,1999,784073,0,0,0.47047657557047,0,0,4.7047657557047
Underlying,Accidental,Amphetamines,All,AUS,15-54,14,1999,10879771,0.12867917900110212,0.07035013692894865,0.2159017520997313,1.2867917900110213,0.7035013692894865,2.1590175209973133
Underlying,Accidental,Amphetamines,All,AUS,15-64,14,1999,12560586,0.11145976788025654,0.060936120305661264,0.1870105121961544,1.1145976788025653,0.6093612030566127,1.8701051219615439
Underlying,Accidental,Amphetamines,All,AUS,Allages,14,1999,18812264,0.07441953823314408,0.04068587276925332,0.12486331370556175,0.7441953823314408,0.4068587276925332,1.2486331370556174
Underlying,Accidental,Amphetamines,All,AUS,15-24,5,2e3,2595640,0.19263071920605324,0.06254664218066786,0.44953545060572375,1.9263071920605324,0.6254664218066786,4.495354506057238
Underlying,Accidental,Amphetamines,All,AUS,25-34,5,2e3,2855634,0.17509246633146966,0.0568520217611321,0.4086070543389807,1.7509246633146966,0.568520217611321,4.086070543389807
Underlying,Accidental,Amphetamines,All,AUS,35-44,2,2e3,2936641,0.06810502203027201,0.008247642092422527,0.24601893795188015,0.6810502203027201,0.08247642092422527,2.4601893795188015
Underlying,Accidental,Amphetamines,All,AUS,45-54,2,2e3,2583189,0.07742368057466953,0.009376148598470257,0.279681161527843,0.7742368057466953,0.093761485984702575,2.79681161527843
Underlying,Accidental,Amphetamines,All,AUS,55-64,0,2e3,1750096,0,0,0.2107815685752468,0,0,2.107815685752468
Underlying,Accidental,Amphetamines,All,AUS,65-74,0,2e3,1302006,0,0,0.28332279577610636,0,0,2.8332279577610637
Underlying,Accidental,Amphetamines,All,AUS,75-84,0,2e3,811132,0,0,0.45478168786000933,0,0,4.547816878600093
Underlying,Accidental,Amphetamines,All,AUS,15-54,15,2e3,10971104,0.13672279471601034,0.07652270420651264,0.22550346470372687,1.3672279471601034,0.7652270420651264,2.255034647037269
Underlying,Accidental,Amphetamines,All,AUS,15-64,15,2e3,12721200,0.1179134043958117,0.0659952320701575,0.19448023485401664,1.179134043958117,0.6599523207015751,1.9448023485401664
Underlying,Accidental,Amphetamines,All,AUS,Allages,15,2e3,19028802,0.07882787366225158,0.04411935897020147,0.13001459385750697,0.7882787366225158,0.4411935897020147,1.3001459385750698
Underlying,Accidental,Amphetamines,All,AUS,15-24,2,2001,2630115,0.07604230233278773,0.009208861179809165,0.2746911446708403,0.7604230233278774,0.09208861179809165,2.7469114467084035
Underlying,Accidental,Amphetamines,All,AUS,25-34,5,2001,2851409,0.17535190497049002,0.05693626074331276,0.40921249705329565,1.7535190497049002,0.5693626074331276,4.092124970532956
Underlying,Accidental,Amphetamines,All,AUS,35-44,4,2001,2953197,0.13544643313669896,0.03690539955252204,0.3467966664879256,1.3544643313669895,0.3690539955252204,3.467966664879256
Underlying,Accidental,Amphetamines,All,AUS,45-54,0,2001,2642230,0,0,0.13961236532673732,0,0,1.3961236532673733
Underlying,Accidental,Amphetamines,All,AUS,55-64,4,2001,1818447,0.21996791767920648,0.05993516183991584,0.5632052378112435,2.1996791767920647,0.5993516183991584,5.632052378112435
Underlying,Accidental,Amphetamines,All,AUS,65-74,0,2001,1311961,0,0,0.28117297696902965,0,0,2.8117297696902965
Underlying,Accidental,Amphetamines,All,AUS,75-84,0,2001,843667,0,0,0.43724358074603503,0,0,4.37243580746035
Underlying,Accidental,Amphetamines,All,AUS,15-54,13,2001,11076951,0.11736081526405595,0.06248968391670526,0.20069042510124624,1.1736081526405595,0.6248968391670526,2.0069042510124624
Underlying,Accidental,Amphetamines,All,AUS,15-64,14,2001,12895398,0.10856586202302558,0.05935399431685664,0.18215503091442747,1.0856586202302558,0.5935399431685664,1.8215503091442748
Underlying,Accidental,Amphetamines,All,AUS,Allages,14,2001,19274701,0.07263407095134705,0.03970974074283199,0.12186760361905723,0.7263407095134705,0.3970974074283199,1.2186760361905722
Underlying,Accidental,Amphetamines,All,AUS,15-24,4,2002,2667594,0.14994785563320356,0.040856635320933185,0.3839260678657031,1.4994785563320356,0.4085663532093319,3.839260678657031
Underlying,Accidental,Amphetamines,All,AUS,25-34,8,2002,2854494,0.28025982888736145,0.12099627539998511,0.552223585028148,2.8025982888736145,1.2099627539998512,5.522235850281479
Underlying,Accidental,Amphetamines,All,AUS,35-44,3,2002,2966659,0.1011238568369334,0.020854139888650303,0.295526940861007,1.011238568369334,0.20854139888650303,2.95526940861007
Underlying,Accidental,Amphetamines,All,AUS,45-54,3,2002,2659000,0.11282437006393381,0.023267063477970445,0.32972081942375864,1.128243700639338,0.23267063477970445,3.2972081942375864
Underlying,Accidental,Amphetamines,All,AUS,55-64,0,2002,1917188,0,0,0.19241095815186884,0,0,1.9241095815186884
Underlying,Accidental,Amphetamines,All,AUS,65-74,0,2002,1324605,0,0,0.2784890439317873,0,0,2.784890439317873
Underlying,Accidental,Amphetamines,All,AUS,75-84,0,2002,868512,0,0,0.42473561682194966,0,0,4.247356168219497
Underlying,Accidental,Amphetamines,All,AUS,15-54,13,2002,11147747,0.11661549190163717,0.0620928306635262,0.19941590036225929,1.1661549190163716,0.620928306635262,1.994159003622593
Underlying,Accidental,Amphetamines,All,AUS,15-64,13,2002,13064935,0.09950298260190349,0.05298114125717673,0.17015300918188073,0.9950298260190349,0.5298114125717672,1.7015300918188072
Underlying,Accidental,Amphetamines,All,AUS,Allages,13,2002,19495210,0.06668304675866533,0.03550590974659069,0.1140299594113464,0.6668304675866533,0.35505909746590686,1.140299594113464
Underlying,Accidental,Amphetamines,All,AUS,15-24,6,2003,2710380,0.22137117304584597,0.0812392026525133,0.4818320127149537,2.21371173045846,0.812392026525133,4.818320127149537
Underlying,Accidental,Amphetamines,All,AUS,25-34,1,2003,2858260,0.03498632034874364,8.847888853771049e-4,0.19493129692652392,0.3498632034874364,0.008847888853771049,1.9493129692652391
Underlying,Accidental,Amphetamines,All,AUS,35-44,7,2003,2972788,0.23546919591978976,0.0946706436322832,0.48515654296991667,2.354691959197898,0.9467064363228319,4.851565429699167
Underlying,Accidental,Amphetamines,All,AUS,45-54,0,2003,2693054,0,0,0.13697756526132232,0,0,1.3697756526132232
Underlying,Accidental,Amphetamines,All,AUS,55-64,0,2003,2005259,0,0,0.1839602664978764,0,0,1.8396026649787638
Underlying,Accidental,Amphetamines,All,AUS,65-74,0,2003,1336825,0,0,0.2759433583582482,0,0,2.759433583582482
Underlying,Accidental,Amphetamines,All,AUS,75-84,0,2003,895039,0,0,0.4121473813289311,0,0,4.1214738132893105
Underlying,Accidental,Amphetamines,All,AUS,15-54,17,2003,11234482,0.1513198383334452,0.08814936991236026,0.24227772015027507,1.513198383334452,0.8814936991236026,2.422777201502751
Underlying,Accidental,Amphetamines,All,AUS,15-64,17,2003,13239741,0.1284013033185468,0.07479848054367173,0.20558292537817033,1.284013033185468,0.7479848054367173,2.0558292537817033
Underlying,Accidental,Amphetamines,All,AUS,Allages,17,2003,19720737,0.0862036748423753,0.050216810334814205,0.13802043432906702,0.862036748423753,0.502168103348142,1.38020434329067
Underlying,Accidental,Amphetamines,All,AUS,15-24,6,2004,2748615,0.21829175784895302,0.08010911316620153,0.4751294199523601,2.1829175784895303,0.8010911316620153,4.751294199523601
Underlying,Accidental,Amphetamines,All,AUS,25-34,7,2004,2852818,0.2453714187165112,0.09865184296451014,0.5055589066889135,2.453714187165112,0.9865184296451014,5.055589066889135
Underlying,Accidental,Amphetamines,All,AUS,35-44,1,2004,2981621,0.03353880322146913,8.481818042997296e-4,0.18686624784075714,0.33538803221469127,0.008481818042997295,1.8686624784075714
Underlying,Accidental,Amphetamines,All,AUS,45-54,3,2004,2734333,0.10971597095159952,0.022626037789809587,0.3206367545020209,1.0971597095159953,0.2262603778980959,3.2063675450202087
Underlying,Accidental,Amphetamines,All,AUS,55-64,0,2004,2082254,0,0,0.17715801244097268,0,0,1.7715801244097267
Underlying,Accidental,Amphetamines,All,AUS,65-74,0,2004,1353404,0,0,0.27256309279214863,0,0,2.725630927921486
Underlying,Accidental,Amphetamines,All,AUS,75-84,0,2004,919175,0,0,0.4013250795955777,0,0,4.013250795955777
Underlying,Accidental,Amphetamines,All,AUS,15-54,17,2004,11317387,0.1502113517899494,0.0875036357413379,0.24050292581046334,1.502113517899494,0.875036357413379,2.4050292581046335
Underlying,Accidental,Amphetamines,All,AUS,15-64,17,2004,13399641,0.1268690705967421,0.07390589864248998,0.20312967235684168,1.268690705967421,0.7390589864248998,2.031296723568417
Underlying,Accidental,Amphetamines,All,AUS,Allages,17,2004,19932722,0.08528689659144396,0.04968275329339129,0.136552583537226,0.8528689659144396,0.49682753293391285,1.36552583537226
Underlying,Accidental,Amphetamines,All,AUS,15-24,1,2005,2794180,0.035788675031672976,9.050800877244715e-4,0.19940173100988706,0.3578867503167298,0.009050800877244716,1.9940173100988705
Underlying,Accidental,Amphetamines,All,AUS,25-34,12,2005,2853071,0.4205994172595074,0.2173308505699993,0.734701642982161,4.205994172595074,2.173308505699993,7.34701642982161
Underlying,Accidental,Amphetamines,All,AUS,35-44,7,2005,2996044,0.23364142849704478,0.0939357877729192,0.48139064348269006,2.3364142849704477,0.939357877729192,4.813906434826901
Underlying,Accidental,Amphetamines,All,AUS,45-54,5,2005,2776548,0.18007972489580587,0.0584713703166049,0.42024564207434584,1.8007972489580588,0.584713703166049,4.2024564207434585
Underlying,Accidental,Amphetamines,All,AUS,55-64,0,2005,2161731,0,0,0.1706447194573539,0,0,1.706447194573539
Underlying,Accidental,Amphetamines,All,AUS,65-74,4,2005,1373971,0.2911269597393249,0.0793240288494513,0.745400648981778,2.911269597393249,0.7932402884945131,7.454006489817781
Underlying,Accidental,Amphetamines,All,AUS,75-84,0,2005,935717,0,0,0.3942302854786919,0,0,3.9423028547869188
Underlying,Accidental,Amphetamines,All,AUS,15-54,26,2005,11419843,0.22767388308228054,0.14872413604317375,0.33359509472319593,2.276738830822805,1.4872413604317374,3.335950947231959
Underlying,Accidental,Amphetamines,All,AUS,15-64,26,2005,13581574,0.1914358379963913,0.12505224239279525,0.28049794576895326,1.914358379963913,1.2505224239279524,2.804979457689533
Underlying,Accidental,Amphetamines,All,AUS,Allages,27,2005,20176844,0.13381676539700657,0.08818609080101908,0.19469647035083193,1.3381676539700658,0.8818609080101908,1.9469647035083193
Underlying,Accidental,Amphetamines,All,AUS,15-24,3,2006,2841117,0.10559227233514143,0.021775633241405905,0.3085855523893505,1.0559227233514143,0.21775633241405906,3.085855523893505
Underlying,Accidental,Amphetamines,All,AUS,25-34,9,2006,2855732,0.3151556238470557,0.144109494085203,0.5982635824685049,3.151556238470557,1.44109494085203,5.982635824685048
Underlying,Accidental,Amphetamines,All,AUS,35-44,5,2006,3025272,0.16527439516182346,0.05366412220449226,0.38569497123241836,1.6527439516182345,0.5366412220449226,3.856949712324184
Underlying,Accidental,Amphetamines,All,AUS,45-54,1,2006,2825567,0.03539112680746909,8.950262653541623e-4,0.19718673411503115,0.35391126807469087,0.008950262653541622,1.9718673411503116
Underlying,Accidental,Amphetamines,All,AUS,55-64,0,2006,2236827,0,0,0.1649157400358924,0,0,1.649157400358924
Underlying,Accidental,Amphetamines,All,AUS,65-74,0,2006,1397253,0,0,0.26400943854639436,0,0,2.640094385463944
Underlying,Accidental,Amphetamines,All,AUS,75-84,0,2006,948119,0,0,0.38907350241611566,0,0,3.8907350241611565
Underlying,Accidental,Amphetamines,All,AUS,15-54,21,2006,11547688,0.18185458422499812,0.11257107435126966,0.27798404421888107,1.8185458422499812,1.1257107435126965,2.7798404421888105
Underlying,Accidental,Amphetamines,All,AUS,15-64,21,2006,13784515,0.15234485943103548,0.09430405381932294,0.23287529605632426,1.5234485943103548,0.9430405381932294,2.3287529605632424
Underlying,Accidental,Amphetamines,All,AUS,Allages,21,2006,20450966,0.10268463602159429,0.0635635326191078,0.15696437085748627,1.026846360215943,0.635635326191078,1.5696437085748627
Underlying,Accidental,Amphetamines,All,AUS,15-24,9,2007,2903862,0.30993208354942486,0.14172095428877987,0.5883476752304168,3.0993208354942485,1.4172095428877987,5.883476752304167
Underlying,Accidental,Amphetamines,All,AUS,25-34,5,2007,2888102,0.17312407941270772,0.056212892172724065,0.40401349987301033,1.731240794127077,0.5621289217272406,4.040134998730103
Underlying,Accidental,Amphetamines,All,AUS,35-44,8,2007,3059917,0.2614449999787576,0.11287336949061204,0.5151508717789856,2.614449999787576,1.1287336949061204,5.151508717789856
Underlying,Accidental,Amphetamines,All,AUS,45-54,4,2007,2882908,0.1387487911511571,0.03780520059686589,0.3552520146609405,1.387487911511571,0.37805200596865884,3.552520146609405
Underlying,Accidental,Amphetamines,All,AUS,55-64,0,2007,2309362,0,0,0.15973588377970416,0,0,1.5973588377970416
Underlying,Accidental,Amphetamines,All,AUS,65-74,0,2007,1440885,0,0,0.2560148658895506,0,0,2.560148658895506
Underlying,Accidental,Amphetamines,All,AUS,75-84,0,2007,958589,0,0,0.38482392353476325,0,0,3.8482392353476325
Underlying,Accidental,Amphetamines,All,AUS,15-54,25,2007,11734789,0.21304175132590794,0.13786940439415812,0.31449166853433924,2.1304175132590792,1.3786940439415813,3.1449166853433925
Underlying,Accidental,Amphetamines,All,AUS,15-64,25,2007,14044151,0.17801004845362314,0.11519873078273783,0.2627779616231989,1.7801004845362314,1.1519873078273783,2.627779616231989
Underlying,Accidental,Amphetamines,All,AUS,Allages,25,2007,20827622,0.120032906301065,0.07767897699128198,0.17719225807480135,1.20032906301065,0.7767897699128199,1.7719225807480135
Underlying,Accidental,Amphetamines,All,AUS,15-24,5,2008,2973974,0.16812520889557206,0.054589773249473166,0.39234781373685207,1.6812520889557205,0.5458977324947316,3.923478137368521
Underlying,Accidental,Amphetamines,All,AUS,25-34,8,2008,2958352,0.2704208288939247,0.1167484944832816,0.5328368328452254,2.704208288939247,1.167484944832816,5.328368328452254
Underlying,Accidental,Amphetamines,All,AUS,35-44,2,2008,3088962,0.06474666894574942,0.007840939422995097,0.2338874029418126,0.6474666894574942,0.07840939422995097,2.338874029418126
Underlying,Accidental,Amphetamines,All,AUS,45-54,1,2008,2935638,0.034064145511129094,8.61467483224418e-4,0.18979326768259785,0.34064145511129096,0.00861467483224418,1.8979326768259785
Underlying,Accidental,Amphetamines,All,AUS,55-64,3,2008,2386210,0.12572237984083548,0.025926939283601784,0.36741429247542096,1.2572237984083547,0.25926939283601785,3.6741429247542094
Underlying,Accidental,Amphetamines,All,AUS,65-74,0,2008,1485037,0,0,0.248403224995246,0,0,2.48403224995246
Underlying,Accidental,Amphetamines,All,AUS,75-84,0,2008,967574,0,0,0.3812504056922417,0,0,3.812504056922417
Underlying,Accidental,Amphetamines,All,AUS,15-54,19,2008,11956926,0.15890371822991964,0.09567065266523253,0.24814784935894915,1.5890371822991964,0.9567065266523254,2.4814784935894916
Underlying,Accidental,Amphetamines,All,AUS,15-64,20,2008,14343136,0.13943952006032712,0.08517344321482279,0.21535302948460527,1.3943952006032712,0.8517344321482279,2.153530294846053
Underlying,Accidental,Amphetamines,All,AUS,Allages,20,2008,21249199,0.0941211948742162,0.0574917802604456,0.14536255177946725,0.9412119487421621,0.574917802604456,1.4536255177946724
Underlying,Accidental,Amphetamines,All,AUS,15-24,2,2009,3043814,0.06570703728940074,0.007957241776906796,0.23735658616654867,0.6570703728940074,0.07957241776906795,2.3735658616654867
Underlying,Accidental,Amphetamines,All,AUS,25-34,6,2009,3053686,0.19648385590397965,0.07210600896271555,0.427662782166325,1.9648385590397965,0.7210600896271555,4.27662782166325
Underlying,Accidental,Amphetamines,All,AUS,35-44,7,2009,3116343,0.22462225756279072,0.09030962039234061,0.4628077041142302,2.246222575627907,0.9030962039234061,4.628077041142302
Underlying,Accidental,Amphetamines,All,AUS,45-54,3,2009,2984512,0.10051894581090644,0.02072939287492341,0.2937591334354743,1.0051894581090643,0.2072939287492341,2.937591334354743
Underlying,Accidental,Amphetamines,All,AUS,55-64,0,2009,2444692,0,0,0.15089343771618885,0,0,1.5089343771618884
Underlying,Accidental,Amphetamines,All,AUS,65-74,0,2009,1546161,0,0,0.23858316180350242,0,0,2.385831618035024
Underlying,Accidental,Amphetamines,All,AUS,75-84,0,2009,976176,0,0,0.3778908516878771,0,0,3.7789085168787713
Underlying,Accidental,Amphetamines,All,AUS,15-54,19,2009,12198355,0.1557587068092378,0.09377714571267094,0.24323652425627082,1.5575870680923782,0.9377714571267094,2.432365242562708
Underlying,Accidental,Amphetamines,All,AUS,15-64,19,2009,14643047,0.1297544151842168,0.07812082514587901,0.20262760010564074,1.297544151842168,0.7812082514587901,2.0262760010564076
Underlying,Accidental,Amphetamines,All,AUS,Allages,19,2009,21691653,0.08759129606213044,0.05273581106473943,0.1367846642136541,0.8759129606213044,0.5273581106473944,1.367846642136541
Underlying,Accidental,Amphetamines,All,AUS,15-24,1,2010,3065102,0.03262534166889063,8.250807573509672e-4,0.18177676591291456,0.32625341668890634,0.008250807573509671,1.8177676591291456
Underlying,Accidental,Amphetamines,All,AUS,25-34,6,2010,3125453,0.19197217171398837,0.07045030275141523,0.4178427417153149,1.9197217171398837,0.7045030275141523,4.178427417153149
Underlying,Accidental,Amphetamines,All,AUS,35-44,5,2010,3137648,0.15935503281438834,0.05174212222334331,0.3718811660869036,1.5935503281438834,0.5174212222334331,3.7188116608690356
Underlying,Accidental,Amphetamines,All,AUS,45-54,2,2010,3015387,0.06632647816018308,0.008032257193499136,0.2395942212279708,0.6632647816018309,0.08032257193499136,2.3959422122797083
Underlying,Accidental,Amphetamines,All,AUS,55-64,1,2010,2502787,0.039955457655805306,0.00101045621521846,0.22261755744823916,0.39955457655805304,0.010104562152184601,2.2261755744823915
Underlying,Accidental,Amphetamines,All,AUS,65-74,0,2010,1613289,0,0,0.2286558577150561,0,0,2.286558577150561
Underlying,Accidental,Amphetamines,All,AUS,75-84,0,2010,986792,0,0,0.37382546680279644,0,0,3.7382546680279645
Underlying,Accidental,Amphetamines,All,AUS,15-54,18,2010,12343590,0.1458246749932556,0.08642476432728793,0.23046597513444234,1.458246749932556,0.8642476432728794,2.304659751344423
Underlying,Accidental,Amphetamines,All,AUS,15-64,19,2010,14846377,0.12797735097256388,0.07705091378791527,0.19985249410304634,1.2797735097256389,0.7705091378791528,1.9985249410304635
Underlying,Accidental,Amphetamines,All,AUS,Allages,19,2010,22031750,0.08623917755058041,0.05192174540333329,0.13467316358637432,0.8623917755058041,0.5192174540333329,1.3467316358637431
Underlying,Accidental,Amphetamines,All,AUS,15-24,3,2011,3065122,0.09787538636308765,0.02018422816055068,0.28603352781643737,0.9787538636308766,0.2018422816055068,2.860335278164374
Underlying,Accidental,Amphetamines,All,AUS,25-34,8,2011,3194331,0.2504436766258725,0.10812377995630545,0.4934738792320953,2.504436766258725,1.0812377995630547,4.934738792320953
Underlying,Accidental,Amphetamines,All,AUS,35-44,6,2011,3161154,0.18980410318510266,0.06965466095144969,0.4131237676564812,1.8980410318510266,0.6965466095144969,4.131237676564812
Underlying,Accidental,Amphetamines,All,AUS,45-54,2,2011,3035900,0.06587832273790309,0.007977984756393091,0.23797532855691797,0.6587832273790308,0.07977984756393092,2.37975328556918
Underlying,Accidental,Amphetamines,All,AUS,55-64,3,2011,2561993,0.11709633867071455,0.024148044818203415,0.34220532954140553,1.1709633867071454,0.24148044818203415,3.4220532954140555
Underlying,Accidental,Amphetamines,All,AUS,65-74,2,2011,1681931,0.1189109422443608,0.014400331477292342,0.4295475260078727,1.189109422443608,0.1440033147729234,4.295475260078727
Underlying,Accidental,Amphetamines,All,AUS,75-84,0,2011,1002373,0,0,0.3680146811987804,0,0,3.680146811987804
Underlying,Accidental,Amphetamines,All,AUS,15-54,19,2011,12456507,0.15253072149359367,0.09183368293293523,0.23819562513344253,1.5253072149359368,0.9183368293293523,2.3819562513344255
Underlying,Accidental,Amphetamines,All,AUS,15-64,20,2011,15018500,0.13316909145387357,0.08134329524376473,0.20566886106533297,1.3316909145387357,0.8134329524376472,2.0566886106533295
Underlying,Accidental,Amphetamines,All,AUS,Allages,21,2011,22340024,0.09400168952369971,0.058188641356574394,0.14369156504119435,0.940016895236997,0.581886413565744,1.4369156504119434
Underlying,Accidental,Amphetamines,All,AUS,15-24,2,2012,3092512,0.06467234403617513,0.007831938541203327,0.23361891561486173,0.6467234403617512,0.07831938541203327,2.336189156148617
Underlying,Accidental,Amphetamines,All,AUS,25-34,9,2012,3290393,0.27352355782424775,0.12507262620693788,0.51923294782415,2.7352355782424773,1.2507262620693789,5.1923294782415
Underlying,Accidental,Amphetamines,All,AUS,35-44,6,2012,3192465,0.1879425459636989,0.06897150323819337,0.4090719399029766,1.8794254596369888,0.6897150323819337,4.090719399029766
Underlying,Accidental,Amphetamines,All,AUS,45-54,11,2012,3058142,0.35969552754581047,0.17955845327210535,0.6435937426481549,3.5969552754581047,1.7955845327210533,6.43593742648155
Underlying,Accidental,Amphetamines,All,AUS,55-64,2,2012,2590518,0.07720463629281865,0.009349621937363023,0.2788898976829913,0.7720463629281865,0.09349621937363023,2.7888989768299126
Underlying,Accidental,Amphetamines,All,AUS,65-74,0,2012,1776418,0,0,0.20765832142956506,0,0,2.0765832142956504
Underlying,Accidental,Amphetamines,All,AUS,75-84,0,2012,1017201,0,0,0.36265003675504165,0,0,3.6265003675504164
Underlying,Accidental,Amphetamines,All,AUS,15-54,27,2012,12633512,0.2137172941300883,0.14084104222657937,0.31094760582958736,2.137172941300883,1.4084104222657936,3.109476058295874
Underlying,Accidental,Amphetamines,All,AUS,15-64,28,2012,15224030,0.1839197636893779,0.12221334694002359,0.2658154670504243,1.839197636893779,1.222133469400236,2.658154670504243
Underlying,Accidental,Amphetamines,All,AUS,Allages,28,2012,22742475,0.12311764660618511,0.08181078181751666,0.17793941269979066,1.2311764660618512,0.8181078181751666,1.7793941269979066
Underlying,Accidental,Amphetamines,All,AUS,15-24,7,2013,3118366,0.22447653675033655,0.09025103318286817,0.4625074635441936,2.2447653675033656,0.9025103318286818,4.625074635441936
Underlying,Accidental,Amphetamines,All,AUS,25-34,12,2013,3388170,0.35417349188499986,0.18300744861284957,0.618669060656566,3.5417349188499987,1.8300744861284957,6.18669060656566
Underlying,Accidental,Amphetamines,All,AUS,35-44,14,2013,3214188,0.4355687968469797,0.23812962390675482,0.7308102766060498,4.3556879684697964,2.3812962390675483,7.3081027660604985
Underlying,Accidental,Amphetamines,All,AUS,45-54,11,2013,3080735,0.357057650203604,0.17824163629992934,0.6388738581310999,3.5705765020360403,1.7824163629992933,6.3887385813109985
Underlying,Accidental,Amphetamines,All,AUS,55-64,2,2013,2634301,0.0759214683515665,0.009194227964812594,0.2742546504617154,0.759214683515665,0.09194227964812593,2.7425465046171538
Underlying,Accidental,Amphetamines,All,AUS,65-74,0,2013,1859229,0,0,0.19840911476599446,0,0,1.9840911476599445
Underlying,Accidental,Amphetamines,All,AUS,75-84,0,2013,1034415,0,0,0.3566150723232602,0,0,3.5661507232326017
Underlying,Accidental,Amphetamines,All,AUS,15-54,44,2013,12801459,0.3437108223367352,0.24974079416812972,0.46141573611455894,3.4371082233673524,2.4974079416812973,4.6141573611455895
Underlying,Accidental,Amphetamines,All,AUS,15-64,45,2013,15435760,0.29153083489248344,0.21264457732778144,0.39009119395011255,2.9153083489248344,2.1264457732778146,3.9009119395011256
Underlying,Accidental,Amphetamines,All,AUS,Allages,45,2013,23145901,0.19441887356210502,0.14181045105710405,0.2601477491814809,1.9441887356210503,1.4181045105710406,2.6014774918148094
Underlying,Accidental,Amphetamines,All,AUS,15-24,5,2014,3141184,0.1591756484179214,0.05168387662417378,0.3714625431080258,1.591756484179214,0.5168387662417377,3.714625431080258
Underlying,Accidental,Amphetamines,All,AUS,25-34,20,2014,3467570,0.5767727832459042,0.35230846950991057,0.8907787845406735,5.767727832459042,3.5230846950991057,8.907787845406736
Underlying,Accidental,Amphetamines,All,AUS,35-44,23,2014,3221600,0.7139309659796375,0.4525713300327787,1.0712474449984555,7.139309659796375,4.525713300327787,10.712474449984555
Underlying,Accidental,Amphetamines,All,AUS,45-54,11,2014,3104578,0.3543154657412376,0.17687274966403252,0.633967339628611,3.5431546574123765,1.7687274966403252,6.339673396286109
Underlying,Accidental,Amphetamines,All,AUS,55-64,0,2014,2683589,0,0,0.13746068419466065,0,0,1.3746068419466064
Underlying,Accidental,Amphetamines,All,AUS,65-74,0,2014,1933242,0,0,0.19081314188149498,0,0,1.9081314188149499
Underlying,Accidental,Amphetamines,All,AUS,75-84,0,2014,1056839,0,0,0.34904841705999223,0,0,3.490484170599922
Underlying,Accidental,Amphetamines,All,AUS,15-54,59,2014,12934932,0.4561291856810689,0.3472266707442905,0.5883732262485075,4.561291856810689,3.4722667074429046,5.883732262485076
Underlying,Accidental,Amphetamines,All,AUS,15-64,59,2014,15618521,0.3777566390569248,0.2875658568864355,0.48727838392284767,3.7775663905692483,2.875658568864355,4.872783839228477
Underlying,Accidental,Amphetamines,All,AUS,Allages,59,2014,23504138,0.2510196289691628,0.19108777248771203,0.3237969276790776,2.510196289691628,1.9108777248771203,3.2379692767907757
Underlying,Accidental,Amphetamines,All,AUS,15-24,8,2015,3154845,0.2535782265055811,0.1094770558146613,0.4996501920447242,2.535782265055811,1.094770558146613,4.996501920447242
Underlying,Accidental,Amphetamines,All,AUS,25-34,19,2015,3547607,0.5355722885877721,0.3224502923491492,0.8363625034689869,5.355722885877721,3.224502923491492,8.36362503468987
Underlying,Accidental,Amphetamines,All,AUS,35-44,32,2015,3231643,0.9902083862604873,0.6773017944617254,1.3978795326169462,9.902083862604874,6.773017944617255,13.978795326169461
Underlying,Accidental,Amphetamines,All,AUS,45-54,18,2015,3125999,0.5758159231656824,0.34126429877382175,0.910037881013318,5.758159231656824,3.4126429877382174,9.10037881013318
Underlying,Accidental,Amphetamines,All,AUS,55-64,6,2015,2731562,0.21965454198001,0.08060923020796124,0.47809562829705354,2.1965454198001,0.8060923020796124,4.780956282970536
Underlying,Accidental,Amphetamines,All,AUS,65-74,0,2015,2007971,0,0,0.18371180661337494,0,0,1.8371180661337494
Underlying,Accidental,Amphetamines,All,AUS,75-84,0,2015,1080275,0,0,0.34147599457292366,0,0,3.4147599457292364
Underlying,Accidental,Amphetamines,All,AUS,15-54,77,2015,13060094,0.5895822801887949,0.465289098301783,0.7368764674065781,5.895822801887949,4.65289098301783,7.368764674065781
Underlying,Accidental,Amphetamines,All,AUS,15-64,83,2015,15791656,0.5255940225648279,0.41863270052142626,0.6515527927310972,5.2559402256482795,4.186327005214262,6.5155279273109725
Underlying,Accidental,Amphetamines,All,AUS,Allages,83,2015,23850784,0.34799694634775946,0.2771776222108835,0.4313945222366186,3.4799694634775946,2.771776222108835,4.313945222366186
Underlying,Accidental,Amphetamines,All,AUS,15-24,7,2016,3172488,0.22064701269161616,0.08871136891371312,0.45461718028955594,2.2064701269161615,0.8871136891371312,4.546171802895559
Underlying,Accidental,Amphetamines,All,AUS,25-34,20,2016,3614747,0.5532890683635674,0.33796397911623705,0.85451009155266,5.532890683635674,3.3796397911623703,8.5451009155266
Underlying,Accidental,Amphetamines,All,AUS,35-44,31,2016,3236348,0.9578697964495784,0.6508259806734699,1.359619345772914,9.578697964495785,6.508259806734698,13.59619345772914
Underlying,Accidental,Amphetamines,All,AUS,45-54,31,2016,3157138,0.9819019631070925,0.6671546701159793,1.3937310787344357,9.819019631070926,6.671546701159793,13.937310787344357
Underlying,Accidental,Amphetamines,All,AUS,55-64,9,2016,2783662,0.3233151151253277,0.14784054018157552,0.6137528395652735,3.233151151253277,1.4784054018157553,6.137528395652735
